78	 chapter titles the eagle strikes (31 min 24s)birth of the vigilantes (20 min 51s)condemned by cossacks (18 min 45s)unholy gold (16 min 50s)treachery unmasked (19 min 4s)a tyrant's trickery (17 min 54s)wings of doom (17 min 23s)a treaty with treason (17 min 18s)arrow's flight (17 min 59s)prison of flame (18 min 26s)a race with death (15 min 37s)fremont takes charge (17 min 45s)'' source: cliffhangers the eagle is shot and falls from a church bell tower. the eagle is locked inside the powder magazine when it explodes. the eagle is caught by a firing squad meant for salvation. the eagle is caught under a hydraulic ore crusher. the eagle falls over a cliff under a hail of bullets. the eagle is knocked unconscious on a cart carrying powder when it explodes. the eagle trips and falls beneath the blades of four cossacks. a stagecoach carrying the eagle and count raspinoff goes over a cliff. the eagle is shot off his horse and falls under the hooves of his pursuers. the eagle is locked in a burning building. the eagle is caught in several explosions and the resultant landslide. see also list of film serials list of film serials by studio references external links category:1936 films category:american films category:american black-and-white films category:english-language films category:films directed by mack v. wright category:films directed by ray taylor category:republic pictures film serials category:1930s western (genre) films category:american vigilante films category:films set in the 1840s category:films set in the 19th century category:films set in california category:films produced by nat levine
79	. final steps of micropipette fabrication. (a) electrode tips after pulling and fire polishing. (b.1) the setup for tip bending. (b.2) the boxed area is shown enlarged on the right. the electrode and the filament are fixed so that the electrode tip is positioned slightly above the wire and not touching. (c.1) the recording electrode. (c.2) the boxed area is shown enlarged on the right. the first bend has an angle of approximately 90°, and the distance between the first bend and the tip of the electrode is approximately 1 mm. scale bar = 3 mm. please click here to view a larger version of this figure. make stimulation pipets the same way as recording glass pipets, except there is no need to bend them. note: the preparation of stimulation electrodes is described in detail in 28 and 27. the final diameter after fire polishing should be in the range of 5 - 7 µm. insert a stimulation pipette in a microelectrode holder connected to a syringe. manufacture dissection plates from small petri dishes (35 x 10 mm) coated with silicone rubber epoxy (see table of materials) as described in 28. note: silicone rubber should be completely hardened before use. pick a wandering third-instar larvae and dissect it as described in27,28,29,30. note: to visualize boutons, use the fly strain cd8-gfp (see table of materials) using forceps (see table of materials), pick the 3rd instar larvae from a vial. pin the larvae, placing the first pin posterior and another pin anterior (close to mouth hooks). add hl3 solution. make a cut using spring scissors (see table of materials) all the way from the top pin to the bottom one on the dorsal side of the larvae. pin the larvae fillet, placing 2 additional pins on the left and right sides of the larvae. remove the guts and tracheas using forceps. cut the nerves just outside the ventral nerve cord using spring scissors. 3. electrical recordings of ejcs figure 2. the recording setup. the sample nmj pinned to the silicon coated petri dish (arrow) is positioned over the movable stage of the upright compound microscope equipped with epifluorescence capabilities, a high magnification objective, and two micromanipulators.
80	i am a plastic surgeon in little rock, ar. i used to "suture for a living", i continue "to live to sew". these days most of my sewing is piecing quilts. i love the patterns and interplay of the fabric color. i would like to explore writing about medical/surgical topics as well as sewing/quilting topics. i will do my best to make sure both are represented accurately as i share with both colleagues and the general public. followers thursday, june 23, 2011 negative-pressure wound therapy probably does not promote healing. this is the conclusion of frank peinemann and stefan sauerland's meta-analysis in the current edition of deutsches ärzteblatt international (dtsch arztebl int 2011; 108[22]: 381-9). the press release actually contained a link to a pdf file of the article (full reference and link below). negative-pressure wound therapy (npwt), also known as vacuum assisted closure, involves covering the wound with an an airtight film and an adjustable negative pressure is applied using an electronically controlled pump. the vacuum or negative pressure drains wound exudate. npwt is used for chronic persistent wounds and complicated wounds. the article by peinemann and sauerland is a systematic review of the literature (english and german), aimed at evaluating wound healing and adverse events following npwt in comparison to conventional treatment in patients with acute or chronic wounds. from the beginning summary: we found reports of 9 rcts in addition to the 12 covered by earlier iqwig reviews of this topic. five of the 9 new trials involved npwt systems that are not on the market. the frequency of complete wound closure is stated in only 5 of the 9 new reports; a statistically significant effect in favor of npwt was found in only two trials.the results of 8 of the 9 new trials are hard to interpret, both because of apparent bias and because diverse types of wounds were treated. data analysis used complete wound closure as the primary endpoint. this was based on the u.s. food and drug administration’s (fda) 2006 guidance for industry definition for complete wound closure as “skin closure without drainage or dressing requirements.” the following dependent variables were used as secondary endpoints: ● adverse events, such as death, secondary amputations, fistula formation
81	 insurance represents 36% of the total cost of the loan. example of a monthly mortgage loan calculation good lender borrow 253,000 usd over 20 years to purchase their new home. the interest rate on their home loan is 1.60%. their monthly payment is therefore 1308 usd / month including 76 usd of mortgage loan insurance with an insurance rate of 0.36%. the total cost of their loan is then 60,920 usd with 18,216 usd of insurance. also perform the other mortgage calculations in addition to this monthly mortgage loan calculator, you can also, for example, simply view with 1 click with our real estate calculator the amortization table evolution of the proportion of capital and interest reimbursed. with this simulation you will know the capital remaining due, the amortized capital, the amount of interest and the cost of insurance each year and this, throughout the duration of the mortgage. you can also display the monthly detail of your amortization schedule. you can also use the real estate loan calculator specific to the zero rate loan which informs you of your rights associated with the loan that you are considering, which will allow you to reduce the cost of your credit. you can also calculate the notary fees for this loan, depending on the amount and age of the property, in order to plan all of your financing. as mentioned above, you can calculate your borrowing capacity by entering your income as well as that of your co-borrower. this step is decisive for your real estate acquisition project, whether it is the purchase of a main or secondary residence or a rental investment. find all of our mortgage loan simulation tools . what to do after using this immo calculator? has the use of this property credit calculator reinforced your desire to materialize your desire for acquisition? after your mortgage calculation, do you want to embark on a project? a mortgage broker compares the offers of banks for you in order to offer you the best rate on the market. save time for you since you do not need to go to all the banks to obtain financing. recently, the media was full of reports of low interest rates.
82	nemanja radulovic, violin in just a few years, nemanja radulović has taken the classical music world by storm with his virtuosic playing and adventurous programming. recently signed as an exclusive artist with deutsche grammophon, with whom he releases his most recent recording in november 2014, he goes from strength to strength; building upon his talents by working with some of the most prestigious musical institutions around today. a regular on the recital scene, his performances have taken him across the globe to halls such as the carnegie hall in new york, concertgebouw in amsterdam, philharmonie in berlin, salle pleyel and théâtre des champs-élysées in paris, megaron in athens, suntory hall in tokyo, teatro colón in buenos aires and the melbourne recital hall, with his many recital partners including marielle nordmann, laure favre-kahn, and susan manoff – with whom he has also recorded a disc of beethoven sonatas released on the decca/universal music label. he also takes up a play/direct role with his ensemble ‘the devils’ trills’, who are familiar faces in the concert halls across europe and asia, noted for their virtuosic and engaging playing and for their recent self-titled critically acclaimed album released on the decca/universal music label. his other ensemble ‘double sens’ are also widely renowned for their chamber music prowess, recently recording the cd ‘5 seasons’ – the ‘4 seasons’ by vivaldi plus a new composition – also for decca/universal music label. his long standing relationship with universal has led him to record, in addition to his ensemble cd releases, his recent solo cd with deutsche grammophon of paganini entitled ‘paganini fantasy’ (2013). born in serbia in 1985, nemanja radulović studied in at the faculty of arts and music in belgrade, the saarlandes hochschule für musik und theater in saarbrücken, and the world-renowned paris conservatoire. he has been awarded ‘international revelation of the year’ by victoires de la musique in 2005, ‘best artist’ by the same in 2014 and an honorary doctorate from the university of arts in niš, serbia. fiona campbell, mezzo soprano fiona campbell is one of australia’s most versatile and beloved classical singers - a producer and guest abc presenter, accomplished international performer, recitalist and recording artist.
83	wednesday, 19 march 2014 l'oreal true match - golden beige product description:this one is in golden beige (d3-w3) with spf 17. it is a water based foundation with a runny texture. what i like about the product? high spf you can build up the foundation medium coverage suitable for oily skin as it is water based only a small drop of product can cover the entire face comes with a pump begins to match your skin after about 10 minutes what i don't like about the product? expensive (in australia) no ingredient list takes a while to blend in my personal view:i personally use this product during the day because of its high spf. blend in the product with a brush or your fingers and do not forget to moisturize underneath and dab your compact after application. it would look a little powdery in the beginning but it will sit beautifully on the skin after a few minutes. it has yellow undertones and is great for indian and asian skin tones.ratings: 7/10quantity: 30 mlprice:aud $30#loreal #foundation #asianskintone #indianskintone #beige #golden #goldenbeige #truematch #yellowundertone #warmskintone #naturalfoundation #mediumcoveragefoundation
84	 and he was one of the" "maybe not the only one, but he was one of the few." "come here, you!" "attacking a storm trooper, huh?" "grab him!" "you'll hear from my lawyer." "come on!" "why, you" "he bit my finger!" "the barber and hynkel will eventually exchange roles." "the jewish barber pays a comic, balletic price for the accident of his birth." "his creator, asked once if he was jewish made this superb reply, "l do not have that honor. "" "i love the whole film, and i think that this scene when he plays with the globe and it's just perfect metaphor for the sick dreams of every dictator." "out, caesar of nuris, emperor of the world." "my world." "that scene was written." "every single movement was written down." "whereas all the scenes where he does that pretend german were improvised." "i would have thought that that would be written to make it sound like german but he just apparently said to the camera, "roll. " and then went on and just rambled on in this almost perfect german." "it's an idea he'd had for a long time." "some smart guy said, "oh, that was my idea. "" "but then there's actually footage of him way back in home movies doing it." "in the home movie, he was dressed in a grecian outfit." "it just was so perfect for hitler." "the globe dance, i could watch it for hours and hours." "rewind, once again." "it's absolutely incredible." "literally, i could watch it for weeks and never get bored." "i mean, just the metaphor." "it's just endlessly, endlessly brilliant." "people just fall down dead over an alleged metaphor but i don't find it funny or a brilliant metaphor." "some would agree with woody allen." "some would not." "but at a time when 90% of america opposed war and half the country was to some degree anti-semitic this admittedly preachy film was undeniably courageous." "it was hitler who seemed to be imitating chaplin
85	(physorg.com) -- the tiny, plant-like heterosigma akashiwo is too small to see with the naked eye, but the microscopic algae may pack a big environmental punch. university of delaware researchers are studying whether the species can neutralize harmful smokestack emissions  and also serve as a source of eco-friendly biofuel. the project is an outgrowth of biochemist kathryn coynes study into the ecology of h. akashiwo, which thrives in delaware and worldwide. coyne and her postdoctoral fellow, jennifer stewart, found that the algae contain a special enzyme with the unusual ability to detoxify nitric oxide, one of multiple contaminants released through industrial chimneys as flue gas. based on the discovery of that enzyme, coyne and stewart decided to explore the possibility of recruiting the algae for pollution control. they knew that other scientists were trying to use different types of algae to reduce emissions of another flue gas component, carbon dioxide, since algae need carbon dioxide to grow. the problem with those attempts was that the nitric oxide also present in flue gas usually killed the algae, said coyne, assistant professor of marine biosciences. its very harmful. thats where h. akashiwos special enzyme may come in handy. the protein may enable the algae to convert harmful nitric oxide into innocuous nitrate, while the algae are also metabolizing carbon dioxide. in addition to having pollution-fighting potential, h. akashiwo is a proven source of biofuel. rising petroleum prices and finite quantities of fossil fuels are prompting demand for renewable energy sources, and algae-derived biofuel is already powering some trains, jets and other machines. adding nitrogen is an important but costly step in the process of making biofuel. h. akashiwos ability to use nitric oxide from flue gas essentially eliminates that step. coynes project is still in the early stages, having only recently received funding from delaware sea grant. before investigating commercial applications, coyne will need to examine the long-term effects of flue gas on the algaes physiology. she will also evaluate how well h. akashiwo uses nitric oxide as a nitrogen source and how light intensities affect its production of the lipids and fatty acids used to make biofuel. yet the potential upsides could be great.
86	 that is because claimant's cited cases are uniformly distinguished by one important fact. each contains references to express time frames associated with the required filing of a notice of cancellation, unlike the missouri statute in question.[8] we also note the incongruity resulting in applying appellants' rationale to interpreting *905 the "renewal" provision of section 287.090.3 in interpreting the "cancellation" provision. presently the "renewal" of policy coverage takes effect in accordance with the terms of a policy. however, under appellants' rationale, a "renewal" would take effect only upon an insurance company's filing a notice of renewal. the insurance company alone could determine when insurance coverage would become effective simply by withholding notification to the division.[9] "it is presumed that in the enactment of laws the legislature does not intend to enact absurd laws." david ranken, jr. tech. inst. v. boykins, 816 s.w.2d 189, 192 (mo. banc 1991). lastly, in oral arguments appellants contended that in the absence of a specific statutory time frame within which an insurance company is required to file notice with the division, of either renewal or cancellation of a policy, this court should impose a "reasonable time" standard. the fallacy of this argument, however, is that this procedure would provide for a largely subjective test as to what would constitute a "reasonable time" within which an insurance company would be required to file notice of cancellation or renewal with the division. review by the courts of what may constitute a "reasonable time," would vary considerably, e.g., one, five, ten, thirty, fifty, sixty or more days, depending upon the particular facts and circumstances of each claim. we determine that this would make for a decidedly cumbersome procedure, one which simply does not comport with what we perceive to be the intent of the legislature from our plain reading of the statute. while we recognize that in our review a liberal construction of the act in favor of claimants is required, chambers, 948 s.w.2d at 450, this principle may not be extended so far as to negate what we believe to be the intent of the legislature. staples v. a.p.
87	 that this greek tragedy will end in catastrophe – yet another word of greece origin. if greece does not make the imf repayment due on 01 july 2015, it is quite possible that a political rabbit will be pulled out of the bag and default will be averted. angela merkel is apparently fond of the saying: where there is a will, there is a way. but based on the current situation, sooner rather than later, the country will run out of money. at that point, all hell will break loose, despite all the warm and comforting reassurances from politicians that firewalls are in place to avoid contagion that would wreak havoc across europe and possibly other parts of the world. having reflected on the last five months since the election of the greek government, i am tending to the conclusion that the greek drama may well end in a dénouement / catastrophe / catharsis resulting from the fine young radicals’ refusal to compromise. they will take the hit, re-establish the drachma or something similar and do their best to move forward. greece will then be fully in charge of its monetary policy, its currency, its dignity and everything else that its people, in an act of mass amnesia, believe germany and the other eurozone countries have taken away from them in the last five years. of course, they cannot then expect further eu bailouts, will have to live within their own financial means and will rely on their own politicians to navigate the process of regaining international competitiveness. hold on! for a second i almost forgot that this is precisely the scenario that the greek citizens have been bending over backwards and executing double somersaults to avoid. for otherwise they would surely have voted to exit the euro/eurozone/eu in one of their previous two general elections, rather than willingly go through the latest acts of this excruciating greek drama. perhaps it really is true that we cannot have it both ways… even in the eu.
88	 the fact is: most people that play games with a regularity different than for party purposes or the casual fun time usually prefer to sit down, taking the second set of controls. second is the space issue. motion gaming failed also because you had to create a space to be able to play. even i had trouble playing with a wii when i had to move the sofa and the living room table to be able to play. now, this may not seem to be an issue to play a game in vr, since for now it is only a visor, but i have already heard the discussion on how to make the game more real, many times portrayed with the treadmill base, as well as other extras that are not only space consuming, but also seemingly very expensive, no matter how much you mass produce it. even this little joke by college humor shows how problematic can an apparatus as complicated as the projected vr future be (not safe for work!). not only that, it will require much more movement than before. i can not imagine a person preparing himself half an hour to be connected to the apparatus to enjoy a game, especially after a hard day of work. this would be too complicated and not only obese people would suffer it, but also people on the wheelchair and with other kind of capacity problems. this makes gaming thus less playable, or at least less practical form even more public. the we have to take into account the labels. have you seen the labels on a 3ds box? here, let me quote it: warning viewing of 3d images by children 6 and under may cause vision damage. now, i am trying to be an alarmist, but the fact that we have such a label already tells us that the perception of a developing mind is actually affected by the staring at the 3d screens. i can’t imagine what perception issues the vr visor could cause to children, something that remains to be seen. i really hope for it to be harmless, no more than the occasional epilepsy thing, but then again, this new, untested ground. i see vr as a reality, but not as a game.
89	open this photo in gallery bloc leader yves-françois blanchet, seen in a 2013 file photo, called on voters to “opt for men and women who resemble you, who share your values, who share your concerns and who work for your interests, and only for the interests of quebeckers.” jacques boissinot/the canadian press the bloc québécois is calling on quebeckers to vote for candidates “who resemble you” in the election, prompting ndp leader jagmeet singh to denounce the message as unacceptable and divisive. in his closing statement during wednesday’s french-language debate, bloc leader yves-françois blanchet called on voters to “opt for men and women who resemble you, who share your values, who share your concerns and who work for your interests, and only for the interests of quebeckers.” the statement was also posted on the bloc’s twitter feed. mr. singh regularly faces questions about wearing a turban, including an encounter with a man in montreal who urged him this week to take it off and “look like a canadian.” story continues below advertisement “in 2019, i hope people aren’t going to vote based on the way someone looks. they are going to vote for someone based on what they believe in, what they care about and how they are going to make your life better,” mr. singh told reporters on thursday. denise balkissoon: jagmeet singh and the costs of being canadian in an interview on thursday, mr. blanchet said the statement was in no way a reference to the physical attributes of candidates or what they wear. he is a staunch defender of quebec’s secularism law that prevents some provincial employees from wearing religious symbols at work. “we have a party platform and those who recognize themselves in that platform will vote for us,” he said in an interview. “the conservatives will get the votes of those who resemble them, the liberals will get the votes of those who resemble them, and so on. this is a false controversy.” mr. blanchet is the target of political attacks after holding his own in wednesday night’s french-language leaders’ debate, which attracted more than one million viewers. during the event
90	 but it has a bunch more (functions!) besides. the way it works is that you launch a command-line script that watches for changes in your .scss file (the file that you edit). when it changes, it compiles a .css file. it happened so quickly that i never noticed the compile time. javascript though the sites have some javascript, none of it is used to make the sites work at different screen sizes. i didn’t think it would be necessary, and it turned out i was right. (using javascript for this would make the sites harder to maintain, i reasoned.) testing testing on my desktop was easy: i used safari, chrome, and firefox. i also then uploaded the sites to a staging server and tested with ie 9 on vista and chromium on ubuntu (via vmware) and tested with an ipad and an iphone. other folks in the company tested with other browsers and with android devices. but testing was absolutely necessary. though adoption of css3 has progressed, this is not quite standards-based eden. version control i created a local mercurial repository whenever i started a project. i have not yet taken this all the way. i should have a repository that other folks at the company can access, and i should have a deploy script for staging and live servers. this is made somewhat complicated by the blogs: they’re wordpress blogs, and i don’t know if changing a theme is scriptable. (maybe it is. i haven’t looked yet.) what have i not learned? i’ve dipped my toes in: i’m a novice. at this point in learning new technology i try to get a rough idea of the size and shape of everything i haven’t learned yet. i also assume that i’ll look back to now and smack my forehead. but there’s an important thing i did learn: i learned that this work is fun. i was reminded of how the cocoa world felt in 2002 — those days felt like early days again. there was so much excitement for what we could make and what would come next. running a search at google was starting to feel like walking through a minefield. i’ve trained myself to be careful where i click
91	 jason has spent so much time with me in that way- talking to me and letting my cry and get things off my chest. i really don’t think i can repay him for all of the life changes that he has talked me through or allowed me to realize. i constantly go through these feelings of not being accepted, not being a part of what i so badly want to be. i always think that people don’t want me around- or that they don’t like me. this has stopped me from reaching out to people- and let me tell you, asking for help or human connection is one of the hardest things to do. putting yourself out there exposed and vulnerable sucks, right? yes it does- but if i have learned one thing, it’s part of the human condition- everyone has at one point or another felt the same exact way. we are not always willing to be honest with ourselves or others when it comes to this.. we always want to put up this front that we are super strong, nothing can touch or hurt us, we are independent... but the fact is that we all crave human connections. we have been making connections from the moment we were born- each and every single person that we have met in this life has had something to share or impart into our lives. even the negative interactions have taught us something. every path in my life that led me to meet the yogaslackers- all of my struggles of teaching yoga, the feeling of just giving up, and the last urge to follow this yogic path- were intensely challenging. looking back on them now, i know that it was all for a greater purpose. i met these amazing people and with that i ended up learning so much, not just because of them- but really they were the vehicle which helped me to attain a higher self. they nurtured and consoled me and they continue to be an amazing support... to them i will be forever grateful for pushing me to really look inside of myself to realize and see what is already there. let us make a conscious effort to find what already lies within us, because that person is amazing.
92	based in norco, calif., cani- dae pet food co. was born in 1996 with simple, healthful recipes. while its product line has expanded, its mission to provide high-quality diets to dogs and cats remains the same. pet product news: you and gordon were inspired to start canidae because you felt that a lot of pet food companies did not pay attention to consumers’ and retailers’ desires. what was it that you sought to do differently? scott whipple: twenty years ago, the pet food industry was in an entirely different marketplace. we saw independent retailers struggling to survive, so we made it our goal to help them as much as possible. we realized that in order for independent retail stores to continue attracting and satisfying new and loyal customers, they had to offer unique, standout products. this is where canidae came in to play. with our simple, healthful pet food recipes, we knew that consumers wanting to feed their family members a better product would seek out only the best options, which happened to be at their local, independent retailers. ppn: starting a pet food company is an enormous undertaking. how did you go about it? sw:we took one step at a time and ended up with a fantastic product that we are still proud of to this day. from the beginning, we knew the type of food that consumers wanted to give their pets, so we took the time to meet with nutritionists in order to determine how best to create a complete, balanced diet. from there, we created our first recipe and sat down with manufacturing companies to determine who could fulfill our specific needs and supply us with the pet food product of our dreams. after producing the first fewbatches of canidae, we gatheredinitial feedback from our breederand kennel contacts to determineif any adjustments needed to bemade before the food hit retailshelves. after minor changes, webegan the packaging process andliterally went door to door sellingcanidae to independent retailers. since we created a genuinely amazing product, we were able to gain distribution rather quickly throughout southern california, which then grew to other markets around the country. sw: canidae’s main differentiator continues to be our consumers.
93	main navigation the propaganda game an intimate look inside the world’s most locked down and satirised nation, the propaganda game serves as an interesting portrait of the way in which north korea wishes to be viewed in a contemporary context, directed by a man wishing to unravel their myths at the seams. alvaro longoria, after many failed attempts to gain access to the country, befriends north korea’s only foreign diplomat – alejandro cao de benos – a man of spanish descent who pulls some strings to grant longoria permission to film a documentary inside the hermit country under a number of strict conditions. although longoria is theoretically allowed to interview anyone while there, his entire itinerary is predetermined, and he is unable to leave his guides or cao de benos for the duration of the trip. what follows is an ultra-skewed portrait of north korea, a free exploration of the country without any freedom, which sees alvaro thrust into a number of eerily unrealistic situations as he attempts to draw the line between fact and fiction. it’s a somewhat conventional documentary, albeit one with unprecedented access to the most locked down nation in the world, however its major strength lies in longoria’s ability to disorient his audience, mincing fact with fiction to the extent that we no longer know what to believe. this places us in the shoes of longoria himself, who over the course of his journey becomes more and more unsure which situations are real, and which have been simulated to appease his western audience, as cao de benos and co. attempt to use longoria’s documentary as a north korean propaganda piece. in fact, the central thesis of longoria’s film hinges on a speech delivered by barack obama that questioned what effect a foreign country that was able to intimidate the usa out of the release of a satirical movie could have on externally produced documentaries. the introduction of a clip of this speech acts as the key to unlocking longoria’s message – a lack of objectivity, and knowledge that at least some of what we’re seeing is false will prevent us from ever knowing the full truth of what is fact, and what is merely a fabrication. perhaps the film’s most impressive inclusions are, then, the sparse moments where the lie begins to unravel;
94	raleigh (wtvd) -- after a two-year, $13,000,000 renovation and just two days before its scheduled to be rededicated, downtown raleigh's moore square has been vandalized.raleigh police say metal cleats designed to prevent skateboarding on the park's retaining walls were pried off and the same wall was sprayed with wax lacquer.they charged 17-year-old rafael tomas of cary with defacing a public building. that's a misdemeanor.tomas, who told abc11 he is a skateboarder, accepts responsibility for one but not both allegations."they accused me of taking off the little metal things with a crowbar. never happened. i never did that," the teenager said at his cary home with his mother by his side."the lacquer part, i was involved with that," he said. "so i'm definitely going to man up to that part. but i'm not going to take accusations for something i didn't do."although no one is allowed in the park until friday, the fencing is down and many who frequent downtown are excited about its reopening.but many of them were upset to hear there has already been vandalism.cheri krcelic, a raleigh resident who was walking her dog with her boyfriend along person street when she spotted the damage, chalked it up to youthfulness."when i was younger we didn't know any better. but now that we're older we're like you need to respect the property. we want it to look good for as long as we can," she said.tomas, who spoke exclusively to abc 11, said he and many of his skater friends don't like traditional skate parks.he says they prefer cityscapes.they enjoy the challenges of walls, sidewalks, stairs, and railings.but after taxpayers had to pay to constantly repair damage done by skateboarders who ignored rules about where to ride, cities began installing devices like the cleats to thwart the skater's efforts.and that, tomas says, angers them."kids can be on the corner smoking crack and stuff, you know. and we're out here trying to skate," he said.
95	" – gak "the closest thing to real psychedelic trip you can get without the shrooms or lsd! very beautiful and calming!" – conkerz "my girlfriend is an artist and while i was happy making a chair out of light she was making masterpieces, full-sized drawings of people, scenery of trees and mountains you can walk though, it's just breathtaking." – calientequacker tilt brush by google opens to the public for its first full day on february 25. 10 a.m. to 5 p.m. tuesdays through saturdays. moody center for the arts, 6100 main. for information, call 713-348-2787 or visit moody.rice.edu. free. next door, in a second gallery also dedicated to new media arts, is a large-scale installation by the tokyo art collective teamlab, flowers and people, cannot be controlled but live together — a whole year per hour. "they are operating on the cutting edge of technology," says weaver. "the artwork forms around the visitor's body and every visitor has a unique experience. sensors pick up on the presence of a visitor and projected digital flowers come and land on the visitor. they seed, sprout, bloom and fade, and the visitors are equal participants to the artwork." weaver goes on to say that we're beginning a new era in the way art, technology and nature interact, which calls for an exploration into how humans relate to these new experiences. flowers and people is accompanied by sound by hideaki takahashi and, because it's in a smaller gallery space, will be limited to about ten people at a time. "it's the first time it will be shown in houston, and i think it will be a lot of fun and also a beautiful, immersive experience for visitors," says weaver. flowers and people, cannot be controlled but live together — a whole year per hour opens to the public for its first full day on february 25. open 10 a.m. to 5 p.m. tuesdays through saturdays. through august 13. moody center for the arts, 6100 main. for information, call 713-348-2787 or visit moody.rice.edu. free.
96	car and driver caught up with foxx in pittsburgh. the dot chief, previously mayor of charlotte, north carolina, reflected on the promise of autonomous and connected cars, the recent smart city challenge, the massive increase in traffic deaths, the potential of the shared vehicles unfolding right outside the window, and more. what follows is a transcript of our conversation, lightly edited for grammar and brevity. — blog.caranddriver.com related stories in the archinect news:u.s. transportation secretary foxx on the troubled relationship between infrastructure and race: "we ought to do it better than we did it the last time"uber lets you hail its self-driving cars in pittsburgh later this monthcolumbus, ohio wins dot's $50m smart... view full entry columbus, ohio, has won a $50m prize for its plans to smarten up its transport system. the money is made up of a $40m smart cities grant from the department of transportation (dot), a $90m fund put up by private sector partners and a further $10m from microsoft co-founder paul allen’s charity vulcan, which will be used to finance electric vehicle infrastructure. — globalconstructionreview.com columbus managed to beat six rival cities that were shortlisted by the dot earlier this year:austin, texasdenver, coloradokansas city, missouripittsburgh, pennsylvaniaportland, oregonsan francisco, californiarelated stories in the archinect news:imagining the future cyberattack that could bring... view full entry
97	 millaiselta tulevaisuuden eurooppalainen tuote tulee näyttämään. tulevaisuuden eurooppalainen tuote, jossa on merkintä "made in europe", tulee olemaan markkinoiden innovatiivisin, turvallisin ja energiatehokkain sekä luonnonvaroja eniten säästävä. olen vakuuttunut siitä, että euroopan unionin johtoasema energiatehokkuudessa ja luonnonvarojen säästeliäässä käytössä ei ainoastaan ole hyödyllinen ympäristön vaan myös työllistymisen kannalta. ympäristöystävälliset tuotteet ja tuotantoprosessit kukoistavat tällä hetkellä taantumasta huolimatta, ja tämä suuntaus tulee jatkumaan. minun mielestäni tämä direktiivi on hyvä esimerkki integroiduista tuotepolitiikasta. direktiivi on jo osoittautunut hyödylliseksi ja nähtävillä on tuloksia sen soveltamisesta energiaa käyttäviin tuotteisiin. direktiivi tarjoaa puitteet sellaisten ekologisen suunnittelun vaatimusten asettamiselle, joissa otetaan huomioon nykyinen tuotteiden ympäristövaikutus koko niiden elinkaaren ajalta. kuten magor imre csibi jo totesi, direktiivi viitoittaa tietä teollisuuden alan vapaaehtoiselle aloitteelle. se rajaa virallisesti tarkennetut vaatimukset koskemaan niitä tuotteita, joissa on potentiaalia merkittävään säästöön taloudellisesti kannattavalla tavalla. voimassa oleva direktiivi vaikuttaa jo nykyisellään huomattavasti euroopan unionin vähennystavoitteisiin siten, että hehkulampuista, boilereista ja monista muista energiaa tuhlaavista kulutustuotteista luovutaan. direktiivin soveltamisalan laajentaminen kaikkiin energiaan liittyviin tuotteisiin tuo valtavasti mahdollisuuksia energian kulutuksen vähentämiseksi edelleen ja näin hiilidioksidipäästöjen vähentämiseksi. jokainen tuote, jolla on merkitystä energian kulutukselle, kuuluu siis tällä hetkellä direktiivin soveltamisalaan. tähän kuuluu näin ollen myös sellaiset tuotteet, joiden käyttö ei suoraan kuluta energiaa, mutta jotka vaikuttavat epäsuorasti energian kulutukseen. niinpä nykyään voidaan esimerkiksi asettaa vaatimuksia ikkunoille sekä vettä käyttäville tuotteille. esimerkiksi pelkästään kaksinkertaisten ikkunoiden määrää lisäämällä voitaisiin säästää 30 prosenttia enemmän energiaa vuoteen 2020 mennessä. tämä vastaa 55 000 gigawattitunnin säästöä, mikä puolestaan vastaa 27 megatonnin säästöä hiilidioksidin määrässä tai kahden tai kolmen ydinvoimalan tuotantoa. tämä osoittaa valtavasta vaikutuksesta, joka merkityksettömän tuntuisilla muutoksilla voi olla. komissio aikoo jatkaa meneillään olevaa työtään, joka koskee ekologista suunnittelua koskevan direktiivin täytäntöönpanotoimia, joita on noin 25. nämä toimet kirjattiin vuosien 2009 ja 2011 välistä kautta koskevaan komission toimintasuunnitelmaan. lisäksi kuultuaan ekologista suunnittelua koskevaa kuulemisfoorumia direktiivin 16 artiklan mukaisesti komissio määrittelee, mitkä tuoteryhmät otetaan 21. lokakuuta 2011 mennessä mukaan toiseen työsuunnitelmaan. vuoteen 2012 mennessä komissio tarkistaa 21 artiklan mukaisesti myös, olisiko tarpeen laajentaa direktiivin soveltamisalaa tuotteisiin, jotka eivät ole olennaisia energian kulutuksen kannalta, mutta jotka kuitenkin vaikuttavat luonnonvarojen suojeluun. kuten sovittiin neuvotteluissa, jotka johtivat sopimukseen ensimmäisessä käsittelyssä, komissio antaa julkilausuman. tämä julkilausuma on parlamentin tiedossa. annan sen puhemiehistölle tämän istunnon jälkeen. koska ehdotus hyväksyttiin nopeasti ensimmäisessä käsittelyssä
